llm_model_name,dataset_name,tensor_parallelism_degree,max_requests_per_batch,max_tokens_per_batch,arrival_rate,num_warmup_requests,step_idx,is_warmup_step,timestamp,num_inference_requests,num_prefilling_tokens,num_decoding_tokens,num_finetuning_fwd_tokens,num_finetuning_bwd_tokens,num_bwd_layers
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3102,0,165245082,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3103,0,165295787,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3104,0,165346830,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3105,0,165398373,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3106,0,165448904,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3107,0,165499866,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3108,0,165550740,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3109,0,165601546,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3110,0,165652790,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3111,0,165703903,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3112,0,165754491,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3113,0,165805579,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3114,0,165856367,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3115,0,165907440,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3116,0,165958679,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3117,0,166010010,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3118,0,166060727,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3119,0,166111690,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3120,0,166162647,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3121,0,166213795,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3122,0,166264884,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3123,0,166315770,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3124,0,166366613,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3125,0,166418083,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3126,0,166469147,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3127,0,166520023,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3128,0,166571281,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3129,0,166622437,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3130,0,166673566,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3131,0,166724651,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3132,0,166775563,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3133,0,166826516,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3134,0,166877700,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3135,0,166929058,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3136,0,166980085,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3137,0,167031053,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3138,0,167082334,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3139,0,167133398,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3140,0,167184323,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3141,0,167235437,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3142,0,167286609,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3143,0,167337676,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3144,0,167388755,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3145,0,167440397,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3146,0,167491192,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3147,0,167542436,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3148,0,167594259,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3149,0,167645644,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3150,0,167696990,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3151,0,167748152,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3152,0,167799286,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3153,0,167858737,8,14,7,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3154,0,167909525,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3155,0,167960721,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3156,0,168011600,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3157,0,168062760,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3158,0,168113735,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3159,0,168165339,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3160,0,168216223,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3161,0,168267217,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3162,0,168318540,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3163,0,168369724,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3164,0,168421192,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3165,0,168472465,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3166,0,168523567,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3167,0,168574748,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3168,0,168625693,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3169,0,168677061,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3170,0,168728464,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3171,0,168779975,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3172,0,168831504,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3173,0,168882755,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3174,0,168933789,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3175,0,168984910,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3176,0,169036127,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3177,0,169087442,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3178,0,169138708,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3179,0,169189968,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3180,0,169241174,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3181,0,169292852,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3182,0,169344479,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3183,0,169396047,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3184,0,169447073,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3185,0,169498708,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3186,0,169549930,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3187,0,169601239,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3188,0,169653442,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3189,0,169705004,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3190,0,169756561,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3191,0,169808346,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3192,0,169860317,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3193,0,169911554,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3194,0,169962721,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3195,0,170014556,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3196,0,170065651,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3197,0,170117072,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3198,0,170168885,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3199,0,170220364,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3200,0,170272142,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3201,0,170323480,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3202,0,170374698,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3203,0,170426206,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3204,0,170477363,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3205,0,170528836,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3206,0,170580619,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3207,0,170632827,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3208,0,170684109,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3209,0,170735872,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3210,0,170787408,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3211,0,170838650,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3212,0,170890485,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3213,0,170942043,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3214,0,170993292,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3215,0,171044728,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3216,0,171096518,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3217,0,171148054,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3218,0,171199659,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3219,0,171251179,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3220,0,171302636,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3221,0,171354215,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3222,0,171405616,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3223,0,171457280,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3224,0,171508965,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3225,0,171561441,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3226,0,171612671,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3227,0,171664577,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3228,0,171716069,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3229,0,171768154,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3230,0,171819605,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3231,0,171871358,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3232,0,171923149,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3233,0,171974743,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3234,0,172026415,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3235,0,172077931,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3236,0,172129815,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3237,0,172182336,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3238,0,172233854,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3239,0,172286043,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3240,0,172337790,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3241,0,172389414,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3242,0,172440961,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3243,0,172493279,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3244,0,172544964,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3245,0,172597313,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3246,0,172648973,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3247,0,172700897,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3248,0,172752696,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3249,0,172804954,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3250,0,172856579,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3251,0,172908498,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3252,0,172960133,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3253,0,173012151,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3254,0,173064122,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3255,0,173115706,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3256,0,173167651,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3257,0,173219358,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3258,0,173271475,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3259,0,173323567,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3260,0,173375753,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3261,0,173427763,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3262,0,173479382,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3263,0,173531099,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3264,0,173582817,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3265,0,173634742,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3266,0,173704275,8,78,7,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3267,0,173756010,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3268,0,173808528,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3269,0,173860290,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3270,0,173912576,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3271,0,173964686,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3272,0,174016624,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3273,0,174068483,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3274,0,174120418,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3275,0,174172438,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3276,0,174224750,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3277,0,174276959,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3278,0,174328924,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3279,0,174380992,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3280,0,174432732,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3281,0,174485137,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3282,0,174536767,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3283,0,174589089,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3284,0,174640977,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3285,0,174692940,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3286,0,174744752,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3287,0,174796901,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3288,0,174848498,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3289,0,174900859,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3290,0,174952709,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3291,0,175005022,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3292,0,175056945,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3293,0,175109411,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3294,0,175161321,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3295,0,175213752,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3296,0,175265576,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3297,0,175318050,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3298,0,175369879,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3299,0,175421827,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3300,0,175473533,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3301,0,175525610,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3302,0,175577460,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3303,0,175629758,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3304,0,175681905,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3305,0,175733843,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3306,0,175785694,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3307,0,175837875,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3308,0,175890058,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3309,0,175942460,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3310,0,175994398,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3311,0,176046527,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3312,0,176099142,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3313,0,176151287,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3314,0,176203360,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3315,0,176255545,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3316,0,176308195,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3317,0,176360726,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3318,0,176412534,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3319,0,176464769,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3320,0,176516922,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3321,0,176569625,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3322,0,176621721,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3323,0,176674106,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3324,0,176726435,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3325,0,176778771,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3326,0,176830800,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3327,0,176882900,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3328,0,176934945,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3329,0,176987170,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3330,0,177039184,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3331,0,177091297,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3332,0,177143870,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3333,0,177196317,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3334,0,177248600,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3335,0,177300764,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3336,0,177352896,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3337,0,177405072,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3338,0,177457157,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3339,0,177509433,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3340,0,177561618,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3341,0,177614280,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3342,0,177666245,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3343,0,177718370,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3344,0,177770684,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3345,0,177822985,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3346,0,177875528,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3347,0,177928188,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3348,0,177980707,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3349,0,178033202,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3350,0,178085384,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3351,0,178137547,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3352,0,178189736,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3353,0,178242231,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3354,0,178294467,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3355,0,178346922,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3356,0,178399737,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3357,0,178452347,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3358,0,178504706,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3359,0,178557209,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3360,0,178610087,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3361,0,178662733,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3362,0,178715606,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3363,0,178768725,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3364,0,178821300,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3365,0,178873813,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3366,0,178926228,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3367,0,178978690,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3368,0,179031543,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3369,0,179084149,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3370,0,179137022,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3371,0,179189296,8,0,8,0,0,0
01-ai/yi-1.5-34b,wildchat,2,8,128,0,10,3372,0,179241811,8,0,8,0,0,0
